ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
CSF1,CSF1R,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.9330656492219304,0.6556237992935476,0.6198216015396206,0.0032976778039481187,0.0026430507474118963,0.0,0.0,0.0,0.0,390,1.0,0.005664893115856495
DLL4,NOTCH3,"CAFs, Invasive Associated",CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.002196330917593002,0.004265561924923322,0.0,0.0,0.0,0.0,1490,1.0,0.005648419363356737
CXCL12,CXCR4,Mast Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.001641777062288553,0.006423079245780309,0.0,0.0,0.0,0.0,10,1.0,0.00564789553760944
CXCL12,CXCR4,Myeloid Cells,Mast Cells,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,0.7827641335561659,0.0015847932820241062,0.004443041812720275,0.0,0.009881422924901186,0.36937859532919975,0.0,23,1.0,0.005635026655593101
TGFB1,TGFBR2,Luminal-like Amorphous DCIS Cells,Apocrine Cells,recompute,recompute,recompute,0.4625524716153596,0.25153574142392743,0.3990376746076917,0.08160636573734653,0.0008361810775763445,0.0,0.001718213058419244,0.25719613348479337,0.0,97,1.0,0.005625149182306384
CSF1,CSF1R,Plasma Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7181940594497765,0.6556237992935476,0.6198216015396206,0.009092431017982948,0.0011919786089109867,0.0,0.0,0.0,0.0,8,1.0,0.005623663256050074
DLL4,NOTCH3,11q13 Invasive Tumor Cells (G1/S),Dendritic Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.7917001487310438,0.0008958753988410421,0.009044464882971325,0.0,0.0,0.0,0.0,193,1.0,0.005620290463031047
CXCL12,CXCR4,Myeloid Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.0015847932820241062,0.006423079245780309,0.0,0.0,0.0,0.0,30,1.0,0.00561474121512431
JAG1,NOTCH1,Apocrine Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.24513582144484414,0.6655462707198134,0.24613745147074395,0.0010709508378277067,0.07272217354205764,0.0,0.0,0.0,0.0,0,1.0,0.005613071131858178
JAG1,NOTCH1,Macrophages,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027502314493788786,0.043382027682688826,0.0,0.0,0.0,0.0,129,1.0,0.005605603639200779
CSF1,CSF1R,CXCL14+ Fibroblasts,Mast Cells,recompute,recompute,recompute,0.9330656492219304,0.8388327345645936,0.8567148457705164,0.0032976778039481187,0.0013954866575133426,0.0,0.0,0.0,0.0,137,1.0,0.005600503026395131
JAG1,NOTCH1,Plasma Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027055134627077156,0.043382027682688826,0.0,0.0,0.0,0.0,8,1.0,0.005590309325846523
TGFB1,TGFBR2,Myoepithelial Cells,Apocrine Cells,recompute,recompute,recompute,0.4625524716153596,0.25153574142392743,0.24613745147074395,0.12701346030887714,0.0008361810775763445,0.0,0.0009532888465204957,0.14269604355400356,0.0,1049,1.0,0.00558704660595773
DLL4,NOTCH3,Apocrine Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.2490567623945399,0.4638256179742202,0.3990376746076917,0.0001268124169210086,0.5131068416842878,0.0,0.0,0.0,0.0,89,1.0,0.005574147732443073
CSF1,CSF1R,Apocrine Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.24945190643783477,0.6556237992935476,0.24613745147074395,0.02755557660641766,0.0026430507474118963,0.0,0.0,0.0,0.0,2,1.0,0.005552936162195666
DLL4,NOTCH3,B Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.6198216015396206,0.00023276310008261776,0.06891862663651398,0.0,0.0,0.0,0.0,4087,1.0,0.00555077689518743
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),"CAFs, Invasive Associated",recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.9161861017439125,0.0009692519480124524,0.008007263802792432,0.0,0.0001984914648670107,0.04794578325107066,0.0,458,1.0,0.0055444483276782365
JAG1,NOTCH1,Apocrine Cells,Dendritic Cells,recompute,recompute,recompute,0.24513582144484414,0.8647171432637394,0.24613745147074395,0.0010709508378277067,0.05197941571611153,0.0,0.007812499999999999,0.35729314885556457,0.0,64,1.0,0.005544264519622856
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),Macrophages,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0001971810371238748,0.04917092614889038,0.0,0.0,0.0,0.0,119,1.0,0.005533922870466918
DLL4,NOTCH3,Macrophages,Macrophages,recompute,recompute,recompute,0.8949858186325867,0.8923034233058523,1.0,0.0018955660656360717,0.001891930584070094,0.0,0.00013561160835367508,0.05999412214056012,0.0,2458,1.0,0.005531330044510385
CXCL12,CXCR4,Myeloid Cells,Myeloid Cells,recompute,recompute,recompute,0.7487535481622718,0.7447682696221608,1.0,0.0015847932820241062,0.003215470541813311,0.0,0.0010038548024413748,0.0852114021997672,0.0,1132,1.0,0.005524125719163917
JAG1,NOTCH1,Mast Cells,T Lymphocytes,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,9.902323108165853e-05,0.08474527904749042,0.0,0.0004164931278633902,0.007264208373050456,0.0,343,1.0,0.005522112845441965
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.8628183098412396,0.7917001487310438,0.0001971810371238748,0.03391524182236365,0.0,0.00011488090679329095,0.008777166425810674,0.0,1187,1.0,0.005515161209832687
CXCL12,CXCR4,Basal-like Structured DCIS Cells,Mast Cells,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0021291294377375697,0.004443041812720275,0.0,0.0,0.0,0.0,18,1.0,0.005511224142337121
DLL4,NOTCH3,B Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.7917001487310438,0.00023276310008261776,0.0362497659817488,0.0,0.0,0.0,0.0,42,1.0,0.005506583658741374
CSF1,CSF1R,CXCL14+ Fibroblasts,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.9330656492219304,0.8901135829200775,1.0,0.0032976778039481187,0.0010015918709323055,0.0,0.0,0.0,0.0,4019,1.0,0.005491745271434536
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,Pericytes,recompute,recompute,recompute,0.2556690013679459,0.7757991160529997,0.24613745147074395,0.006120705198198609,0.009156953124503932,0.0,5.236698785085882e-05,0.013706857133505687,0.0,1736,1.0,0.005489419938539681
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.2490567623945399,0.8818326005152037,0.24613745147074395,0.011649387573427093,0.004265561924923322,0.0,0.00024084778420038535,0.05231365618230511,0.0,1384,1.0,0.005472559525084302
CXCL12,CXCR4,Basal-like Structured DCIS Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.0021291294377375697,0.0038860320327025817,0.0,0.0003908387399359025,0.2210893263360166,0.0,1163,1.0,0.00546913702349814
CSF1,CSF1R,CXCL14+ Fibroblasts,B Cells,recompute,recompute,recompute,0.9330656492219304,0.7744570596502125,0.6198216015396206,0.0032976778039481187,0.0017943776934449295,0.0,0.00015802781289506955,0.04077283046842426,0.0,791,1.0,0.005460306418652068
JAG1,NOTCH1,Macrophages,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.24613745147074395,0.00027502314493788786,0.13474796491837557,0.0,0.0005431830526887561,0.031353713518111594,0.0,263,1.0,0.005458758843578763
CXCL12,CXCR4,Basal-like Structured DCIS Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.24613745147074395,0.0021291294377375697,0.017738069381683,0.0,0.0001036591686534674,0.025843277652398435,0.0,877,1.0,0.00545472414311465
JAG1,NOTCH1,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.7204611100467462,0.010161058057093355,0.0007383002999486475,0.0,1.8674136321195144e-05,0.003039975680194562,0.0,11475,1.0,0.0054544263320397005
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),Pericytes,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0009692519480124524,0.009156953124503932,0.0,0.00011993283761093787,0.03139195776222411,0.0,379,1.0,0.005452963599078605
JAG1,NOTCH1,Plasma Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.24613745147074395,0.00027055134627077156,0.13474796491837557,0.0,0.0026357406431207165,0.15214071319674077,0.0,271,1.0,0.005443865181155828
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,T Lymphocytes,recompute,recompute,recompute,0.2490567623945399,0.7746834992804791,0.24613745147074395,0.011649387573427093,0.0046263543438723525,0.0,0.0,0.0,0.0,316,1.0,0.005428634643925293
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,1.0,0.0009692519480124524,0.006423079245780309,0.0,0.00011715089034676664,0.015756759851039834,0.0,1552,1.0,0.005422975011614836
CSF1,CSF1R,Apocrine Cells,Myeloid Cells,recompute,recompute,recompute,0.24945190643783477,0.7471243099617693,0.24613745147074395,0.02755557660641766,0.00197514773301428,0.0,0.0,0.0,0.0,20,1.0,0.00540623367378086
JAG1,NOTCH1,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.0002196427612790349,0.043382027682688826,0.0,0.00017464198393293747,0.008502920270006056,0.0,409,1.0,0.005399426808211376
CXCL12,CXCR4,Mast Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.24613745147074395,0.001641777062288553,0.017738069381683,0.0,0.0,0.0,0.0,41,1.0,0.005396144479847351
DLL4,NOTCH3,T Lymphocytes,B Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.9318789094584047,0.007392968575375538,0.0007179840585900947,0.0,6.65335994677312e-05,0.03515793340605054,0.0,5010,1.0,0.005381986870771536
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),B Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.7917001487310438,0.008557082379913908,0.0007179840585900947,0.0,0.0,0.0,0.0,42,1.0,0.0053669469631996355
DLL4,NOTCH3,Plasma Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7160288858520609,0.8818326005152037,0.7204611100467462,0.0012306151710811475,0.004265561924923322,0.0,0.0,0.0,0.0,306,1.0,0.005366260105877442
CXCL12,CXCR4,Myeloid Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.24613745147074395,0.0015847932820241062,0.017738069381683,0.0,0.00037257824143070045,0.09288751844735012,0.0,122,1.0,0.005364467988476389
JAG1,NOTCH1,"CAFs, Invasive Associated",CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7941469661104033,0.7728785963662539,0.6198216015396206,0.00838985805983649,0.0007383002999486475,0.0,0.0004793863854266538,0.0780396441392228,0.0,1490,1.0,0.00535441659017194
CSF1,CSF1R,Apocrine Cells,B Cells,recompute,recompute,recompute,0.24945190643783477,0.7744570596502125,0.24613745147074395,0.02755557660641766,0.0017943776934449295,0.0,0.0,0.0,0.0,11,1.0,0.005352392772236424
CXCL12,CXCR4,Mast Cells,Myeloid Cells,recompute,recompute,recompute,0.7487535481622718,0.7447682696221608,0.7827641335561659,0.001641777062288553,0.003215470541813311,0.0,0.0,0.0,0.0,23,1.0,0.005334482378067808
TGFB1,TGFBR2,B Cells,Apocrine Cells,recompute,recompute,recompute,0.7806633527749638,0.25153574142392743,0.24613745147074395,0.05675679989781828,0.0008361810775763445,0.0,0.0,0.0,0.0,15,1.0,0.005330412153650979
JAG1,NOTCH1,Mast Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,9.902323108165853e-05,0.08666944020865194,0.0,0.0,0.0,0.0,10,1.0,0.005306168712009208
JAG1,NOTCH1,B Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8630183004227985,0.6655462707198134,0.7917001487310438,0.00011090031177372873,0.043382027682688826,0.0,0.0,0.0,0.0,42,1.0,0.005288593002663889
JAG1,NOTCH1,Myeloid Cells,Macrophages,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.7827641335561659,0.0003788349535045612,0.014834469652737872,0.0,0.0008818342151675485,0.1765359461299027,0.0,162,1.0,0.005270418059855838
JAG1,NOTCH1,CXCL14+ Fibroblasts,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.24613745147074395,0.0002196427612790349,0.13474796491837557,0.0,4.790648653827728e-05,0.0027652671546825455,0.0,1491,1.0,0.00525798303566507
DLL4,NOTCH3,Myoepithelial Cells,Myeloid Cells,recompute,recompute,recompute,0.7160288858520609,0.7470475610360806,0.7204611100467462,0.0069047442087267884,0.0007714919761827168,0.0,0.0,0.0,0.0,51,1.0,0.005232739364693712
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.2556690013679459,0.6632137581773894,0.24613745147074395,0.006120705198198609,0.008007263802792432,0.0,0.0,0.0,0.0,147,1.0,0.005229570622770397
CSF1,CSF1R,CXCL14+ Fibroblasts,Plasma Cells,recompute,recompute,recompute,0.9330656492219304,0.46381415478966415,0.7204611100467462,0.0032976778039481187,0.0019498903447556172,0.0,0.0008771929824561404,0.07889331494689975,0.0,285,1.0,0.005212124561485478
JAG1,NOTCH1,Macrophages,Macrophages,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,1.0,0.00027502314493788786,0.014834469652737872,0.0,0.00014529815180750898,0.02908749315810032,0.0,2458,1.0,0.005204677614991211
CSF1,CSF1R,Apocrine Cells,Mast Cells,recompute,recompute,recompute,0.24945190643783477,0.8388327345645936,0.24613745147074395,0.02755557660641766,0.0013954866575133426,0.0,0.0,0.0,0.0,1,1.0,0.005201513537144543
JAG1,NOTCH1,Myeloid Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.7204611100467462,0.0003788349535045612,0.024824385714313182,0.0,0.00016458196181698485,0.023667974092681985,0.0,1302,1.0,0.00519483229950867
CXCL12,CXCR4,Mast Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.001641777062288553,0.0038860320327025817,0.0,0.0,0.0,0.0,1,1.0,0.0051941431159972145
DLL4,NOTCH3,Plasma Cells,T Lymphocytes,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.0012306151710811475,0.0046263543438723525,0.0,0.0,0.0,0.0,753,1.0,0.005191360641456833
CXCL12,CXCR4,Basal-like Structured DCIS Cells,Myeloid Cells,recompute,recompute,recompute,0.6160088550075702,0.7447682696221608,0.6198216015396206,0.0021291294377375697,0.003215470541813311,0.0,0.00035236081747709656,0.029909862725623713,0.0,129,1.0,0.005186656338214437
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Myeloid Cells,recompute,recompute,recompute,0.6342079770588467,0.7470475610360806,0.6198216015396206,0.008557082379913908,0.0007714919761827168,0.0,0.0,0.0,0.0,23,1.0,0.005183045132401953
CXCL12,CXCR4,B Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0052742025956585255,0.0012252690191386984,0.0,5.681818181818182e-05,0.045589312202990555,0.0,800,1.0,0.0051720883144638135
DLL4,NOTCH3,Dendritic Cells,Macrophages,recompute,recompute,recompute,0.6342079770588467,0.8923034233058523,0.6198216015396206,0.0028649117803088656,0.001891930584070094,0.0,0.00010206164523372116,0.045151730625075555,0.0,1633,1.0,0.0051662078471640185
CXCL12,CXCR4,Myeloid Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.0015847932820241062,0.0038860320327025817,0.0,0.0,0.0,0.0,32,1.0,0.005163652414681131
DLL4,NOTCH3,B Cells,Myoepithelial Cells,recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.6198216015396206,0.00023276310008261776,0.04464016629523392,0.0,0.0,0.0,0.0,496,1.0,0.005163196367054056
DLL4,NOTCH3,CXCL14+ Fibroblasts,Dendritic Cells,recompute,recompute,recompute,0.9184503888425789,0.7746834992804791,0.6198216015396206,0.0004696576149175879,0.009044464882971325,0.0,0.0,0.0,0.0,887,1.0,0.005153513889893405
JAG1,NOTCH1,Mast Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,9.902323108165853e-05,0.07272217354205764,0.0,0.000992063492063492,0.027772002845931124,0.0,144,1.0,0.005153249849636267
JAG1,NOTCH1,Apocrine Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.24513582144484414,0.6655462707198134,0.24613745147074395,0.0010709508378277067,0.043382027682688826,0.0,0.0,0.0,0.0,4,1.0,0.005150005806155305
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,recompute,recompute,recompute,0.6618992459738668,0.25153574142392743,0.24613745147074395,0.05212675997941913,0.0008361810775763445,0.0,0.0,0.0,0.0,5,1.0,0.005112766346100551
DLL4,NOTCH3,Myoepithelial Cells,Plasma Cells,recompute,recompute,recompute,0.7160288858520609,0.4638256179742202,0.8293805866303694,0.0069047442087267884,0.0009249287638231187,0.0,0.0,0.0,0.0,219,1.0,0.005099763788926026
DLL4,NOTCH3,Mast Cells,Dendritic Cells,recompute,recompute,recompute,0.8516956437178343,0.7746834992804791,0.6198216015396206,0.00047235258648800887,0.009044464882971325,0.0,0.0,0.0,0.0,162,1.0,0.005093962197061254
JAG1,NOTCH1,Mast Cells,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,9.902323108165853e-05,0.05197941571611153,0.0,0.0,0.0,0.0,162,1.0,0.00509007985662777
JAG1,NOTCH1,Plasma Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.8767341187813952,0.00027055134627077156,0.024824385714313182,0.0,0.00014577259475218656,0.02096306276780404,0.0,2450,1.0,0.0050747556244125445
DLL4,NOTCH3,Myoepithelial Cells,B Cells,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.0069047442087267884,0.0007179840585900947,0.0,0.0,0.0,0.0,394,1.0,0.005073002871597218
DLL4,NOTCH3,T Lymphocytes,Myeloid Cells,recompute,recompute,recompute,0.6342079770588467,0.7470475610360806,0.6198216015396206,0.007392968575375538,0.0007714919761827168,0.0,0.0,0.0,0.0,361,1.0,0.0050582527744613415
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.2556690013679459,0.6632137581773894,0.24613745147074395,0.006120705198198609,0.006423079245780309,0.0,0.0017060687301974165,0.2294657359540171,0.0,373,1.0,0.005040913499887859
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),Endothelial Cells,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0001971810371238748,0.027958038284341596,0.0,0.00034698126301179735,0.04865669412462704,0.0,262,1.0,0.005036932885340951
DLL4,NOTCH3,Basal-like Structured DCIS Cells,B Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.8693461273411047,0.0053032910137447145,0.0007179840585900947,0.0,0.0,0.0,0.0,270,1.0,0.005033491188044217
